Restaurant Name,Dining Rating,Delivery Rating,Dining Votes,Cuisine ,Place Name,City,Item Name,Best Seller,Votes, Prices 
Cafe 555 & Aqeeq Restaurant,4.2,4.1,0,Desserts,Masab Tank, Hyderabad,Grilled Chicken,BESTSELLER,281,$300.00 
Cafe 555 & Aqeeq Restaurant,4.2,4.1,0,Desserts,Masab Tank, Hyderabad,Tandoori Chicken,BESTSELLER,310,$170.00 
Cafe 555 & Aqeeq Restaurant,4.2,4.1,0,Desserts,Masab Tank, Hyderabad,Chicken Tangdi Kabab [Half],BESTSELLER,368,$120.00 
Cafe 555 & Aqeeq Restaurant,4.2,4.1,0,Desserts,Masab Tank, Hyderabad,Murgh BBQ Kebab [2 Pieces],CHEF'S SPECIAL,26,$180.00 
Cafe 555 & Aqeeq Restaurant,4.2,4.1,0,Desserts,Masab Tank, Hyderabad,Aqeeq Special Mutton Tawa Gosht,CHEF'S SPECIAL,10,$300.00 
Cafe 555 & Aqeeq Restaurant,4.2,4.1,0,Desserts,Masab Tank, Hyderabad,Chicken 65,BESTSELLER,530,$180.00 
Cafe 555 & Aqeeq Restaurant,4.2,4.1,0,Desserts,Masab Tank, Hyderabad,Aqeeq Special Mix Veg Curry,CHEF'S SPECIAL,6,$190.00 
Cafe 555 & Aqeeq Restaurant,4.2,4.1,0,Desserts,Masab Tank, Hyderabad,Aqeeq Special Chicken Curry Boneless,CHEF'S SPECIAL,40,$200.00 
Cafe 555 & Aqeeq Restaurant,4.2,4.1,0,Desserts,Masab Tank, Hyderabad,Boneless Special Aqeeq Mutton Curry (Half),CHEF'S SPECIAL,10,$238.00 
Cafe 555 & Aqeeq Restaurant,4.2,4.1,0,Desserts,Masab Tank, Hyderabad,Boneless Special Aqeeq Mutton Curry (Full),CHEF'S SPECIAL,8,$304.00 
Cafe 555 & Aqeeq Restaurant,4.2,4.1,0,Desserts,Masab Tank, Hyderabad,Aqeeq Special Mutton Curry Boneless,CHEF'S SPECIAL,5,$270.00 
Cafe 555 & Aqeeq Restaurant,4.2,4.1,0,Desserts,Masab Tank, Hyderabad,Aqeeq Special Fish Curry,CHEF'S SPECIAL,0,$260.00 
Cafe 555 & Aqeeq Restaurant,4.2,4.1,0,Desserts,Masab Tank, Hyderabad,Aqeeq Special Prawns Masala,CHEF'S SPECIAL,0,$260.00 
Cafe 555 & Aqeeq Restaurant,4.2,4.1,0,Desserts,Masab Tank, Hyderabad,Mini Chicken Biryani,BESTSELLER,1916,$120.00 
Cafe 555 & Aqeeq Restaurant,4.2,4.1,0,Desserts,Masab Tank, Hyderabad,Chicken Biryani,BESTSELLER,761,$200.00 
Cafe 555 & Aqeeq Restaurant,4.2,4.1,0,Desserts,Masab Tank, Hyderabad,"Chicken Biryani [Family Pack, 4 Pieces]",BESTSELLER,484,$400.00 
Cafe 555 & Aqeeq Restaurant,4.2,4.1,0,Desserts,Masab Tank, Hyderabad,Chicken Jumbo Biryani [8 Pieces],BESTSELLER,165,$650.00 
Cafe 555 & Aqeeq Restaurant,4.2,4.1,0,Desserts,Masab Tank, Hyderabad,Chicken and Mutton Mixed Biryani [Family Pack],BESTSELLER,138,$420.00 
Cafe 555 & Aqeeq Restaurant,4.2,4.1,0,Desserts,Masab Tank, Hyderabad,Mini Chicken 65 Biryani Boneless,BESTSELLER,517,$140.00 
Cafe 555 & Aqeeq Restaurant,4.2,4.1,0,Desserts,Masab Tank, Hyderabad,Special Chicken Handi Biryani [Serves 3],BESTSELLER,580,$350.00 
Cafe 555 & Aqeeq Restaurant,4.2,4.1,0,Desserts,Masab Tank, Hyderabad,Mutton Biryani [Mini],BESTSELLER,754,$150.00 
Cafe 555 & Aqeeq Restaurant,4.2,4.1,0,Desserts,Masab Tank, Hyderabad,Special Mutton Handi Biryani [Severs 3],BESTSELLER,167,$380.00 
Cafe 555 & Aqeeq Restaurant,4.2,4.1,0,Desserts,Masab Tank, Hyderabad,Mutton Biryani [Family Pack],BESTSELLER,114,$470.00 
Cafe 555 & Aqeeq Restaurant,4.2,4.1,0,Desserts,Masab Tank, Hyderabad,Aqeeq Special Veg Fried Rice,CHEF'S SPECIAL,11,$140.00 
Cafe 555 & Aqeeq Restaurant,4.2,4.1,0,Desserts,Masab Tank, Hyderabad,Aqeeq Special Chicken Fried Rice,CHEF'S SPECIAL,93,$180.00 
Cafe 555 & Aqeeq Restaurant,4.2,4.1,0,Desserts,Masab Tank, Hyderabad,Aqeeq Special Veg Soft Noodles,CHEF'S SPECIAL,6,$140.00 
Cafe 555 & Aqeeq Restaurant,4.2,4.1,0,Desserts,Masab Tank, Hyderabad,Aqeeq Special Chicken Soft Noodles,CHEF'S SPECIAL,85,$140.00 
Cafe 555 & Aqeeq Restaurant,4.2,4.1,0,Desserts,Masab Tank, Hyderabad,Chicken 555 Doner Shawarma,CHEF'S SPECIAL,21,$180.00 
Cafe 555 & Aqeeq Restaurant,4.2,4.1,0,Desserts,Masab Tank, Hyderabad,Shawarma in Rumali,CHEF'S SPECIAL,267,$100.00 
Pizza Hut,3.5,3.8,46,Beverages,Kacheguda, Hyderabad,Create Your Flavour Fun Combo - Box Of 2 - Veg Pizza,BESTSELLER,246,$198.00 
Pizza Hut,3.5,3.8,46,Beverages,Kacheguda, Hyderabad,Margherita Pizza,BESTSELLER,184,$169.00 
Pizza Hut,3.5,3.8,46,Beverages,Kacheguda, Hyderabad,Margherita,BESTSELLER,80,$169.00 
Pizza Hut,3.5,3.8,46,Beverages,Kacheguda, Hyderabad,Create Your Flavour Fun Combo - Box Of 2 - Non Veg Pizza,BESTSELLER,79,$258.00 
Pizza Hut,3.5,3.8,46,Beverages,Kacheguda, Hyderabad,Classic BreadStix,MUST TRY,32,$119.00 
Pizza Hut,3.5,3.8,46,Beverages,Kacheguda, Hyderabad,Create Your Flavour Fun Combo - Box Of 4 - Veg,MUST TRY,20,$399.00 
Pizza Hut,3.5,3.8,46,Beverages,Kacheguda, Hyderabad,Super Value Deal : 2 Medium Non -Veg Pizzas starting at Rs 749 (Save Upto 39%),MUST TRY,6,$749.00 
Pizza Hut,3.5,3.8,46,Beverages,Kacheguda, Hyderabad,Country Feast,CHEF'S SPECIAL,0,$319.00 
Pizza Hut,3.5,3.8,46,Beverages,Kacheguda, Hyderabad,My Box - Veg,MUST TRY,0,$249.00 
Pizza Hut,3.5,3.8,46,Beverages,Kacheguda, Hyderabad,Tear & Share Veg,MUST TRY,10,$189.00 
Pizza Hut,3.5,3.8,46,Beverages,Kacheguda, Hyderabad,San Francisco Style My Box Veg,MUST TRY,0,$249.00 
Pizza Hut,3.5,3.8,46,Beverages,Kacheguda, Hyderabad,San Francisco Style Hut Treat Meal for 2 Non Veg,MUST TRY,0,$589.00 
Pizza Hut,3.5,3.8,46,Beverages,Kacheguda, Hyderabad,San Francisco Style Hut Treat Meal for 4 Non Veg,MUST TRY,0,$959.00 
Pizza Hut,3.5,3.8,46,Beverages,Kacheguda, Hyderabad,My Box with Choco Sundae - Veg,MUST TRY,0,$297.00 
Pizza Hut,3.5,3.8,46,Beverages,Kacheguda, Hyderabad,My Box - Non Veg,MUST TRY,0,$319.00 
Pizza Hut,3.5,3.8,46,Beverages,Kacheguda, Hyderabad,Margherita,BESTSELLER,80,$169.00 
Pizza Hut,3.5,3.8,46,Beverages,Kacheguda, Hyderabad,Tandoori Paneer,CHEF'S SPECIAL,7,$319.00 
Pizza Hut,3.5,3.8,46,Beverages,Kacheguda, Hyderabad,Country Feast,CHEF'S SPECIAL,0,$319.00 
Pizza Hut,3.5,3.8,46,Beverages,Kacheguda, Hyderabad,Veggie Supreme,CHEF'S SPECIAL,11,$379.00 
Pizza Hut,3.5,3.8,46,Beverages,Kacheguda, Hyderabad,Margherita Pizza,BESTSELLER,184,$169.00 
Pizza Hut,3.5,3.8,46,Beverages,Kacheguda, Hyderabad,Chicken Tikka,CHEF'S SPECIAL,0,$379.00 
Pizza Hut,3.5,3.8,46,Beverages,Kacheguda, Hyderabad,Triple Chicken Feast,CHEF'S SPECIAL,0,$409.00 
Pizza Hut,3.5,3.8,46,Beverages,Kacheguda, Hyderabad,Create Your Flavour Fun Combo - Box Of 2 - Veg Pizza,BESTSELLER,246,$198.00 
Pizza Hut,3.5,3.8,46,Beverages,Kacheguda, Hyderabad,Create Your Flavour Fun Combo - Box Of 2 - Non Veg Pizza,BESTSELLER,79,$258.00 
Shadaan Restaurant,3.8,4.2,19,Hyderabadi,Chandrayanagutta, Hyderabad,Chicken Biryani,BESTSELLER,223,$229.00 
Shadaan Restaurant,3.8,4.2,19,Hyderabadi,Chandrayanagutta, Hyderabad,Chicken 65,MUST TRY,174,$199.00 
Shadaan Restaurant,3.8,4.2,19,Hyderabadi,Chandrayanagutta, Hyderabad,Egg Biryani,BESTSELLER,139,$100.00 
Shadaan Restaurant,3.8,4.2,19,Hyderabadi,Chandrayanagutta, Hyderabad,Chicken Soft Noodles,BESTSELLER,114,$149.00 
Shadaan Restaurant,3.8,4.2,19,Hyderabadi,Chandrayanagutta, Hyderabad,Chicken Fried Rice,BESTSELLER,76,$169.00 
Shadaan Restaurant,3.8,4.2,19,Hyderabadi,Chandrayanagutta, Hyderabad,Beef Mutton Biryani,MUST TRY,344,$179.00 
Shadaan Restaurant,3.8,4.2,19,Hyderabadi,Chandrayanagutta, Hyderabad,Buff Mutton Ghee Roast,MUST TRY,13,$219.00 
Shadaan Restaurant,3.8,4.2,19,Hyderabadi,Chandrayanagutta, Hyderabad,Butter Chicken,BESTSELLER,65,$199.00 
Shadaan Restaurant,3.8,4.2,19,Hyderabadi,Chandrayanagutta, Hyderabad,Tandoori Chicken,MUST TRY,27,$219.00 
Shadaan Restaurant,3.8,4.2,19,Hyderabadi,Chandrayanagutta, Hyderabad,Chicken Tikka Biryani,BESTSELLER,16,$299.00 
Shadaan Restaurant,3.8,4.2,19,Hyderabadi,Chandrayanagutta, Hyderabad,Chicken Schezwan Noodles,BESTSELLER,35,$169.00 
Shadaan Restaurant,3.8,4.2,19,Hyderabadi,Chandrayanagutta, Hyderabad,Chicken Manchurian,BESTSELLER,36,$199.00 
Shadaan Restaurant,3.8,4.2,19,Hyderabadi,Chandrayanagutta, Hyderabad,Rumali Roti,MUST TRY,233,$20.00 
Shadaan Restaurant,3.8,4.2,19,Hyderabadi,Chandrayanagutta, Hyderabad,Paneer Butter Masala,MUST TRY,23,$199.00 
Shadaan Restaurant,3.8,4.2,19,Hyderabadi,Chandrayanagutta, Hyderabad,Talawa Buff Mutton,MUST TRY,11,$169.00 
Shadaan Restaurant,3.8,4.2,19,Hyderabadi,Chandrayanagutta, Hyderabad,Veg Biryani,BESTSELLER,27,$149.00 
Shadaan Restaurant,3.8,4.2,19,Hyderabadi,Chandrayanagutta, Hyderabad,Afghani Chicken,MUST TRY,7,$249.00 
Shadaan Restaurant,3.8,4.2,19,Hyderabadi,Chandrayanagutta, Hyderabad,Special Kaju Paneer Masala,MUST TRY,0,$219.00 
Shadaan Restaurant,3.8,4.2,19,Hyderabadi,Chandrayanagutta, Hyderabad,Dum ka Chicken,MUST TRY,0,$199.00 
Shadaan Restaurant,3.8,4.2,19,Hyderabadi,Chandrayanagutta, Hyderabad,Special Shadaan Buff Mutton Curry,CHEF'S SPECIAL,0,$229.00 
Shadaan Restaurant,3.8,4.2,19,Hyderabadi,Chandrayanagutta, Hyderabad,Buff Mutton Ghee Roast,BESTSELLER,13,$219.00 
Shadaan Restaurant,3.8,4.2,19,Hyderabadi,Chandrayanagutta, Hyderabad,Chicken 65,BESTSELLER,174,$199.00 
Shadaan Restaurant,3.8,4.2,19,Hyderabadi,Chandrayanagutta, Hyderabad,Chicken Manchurian,BESTSELLER,36,$199.00 
Shadaan Restaurant,3.8,4.2,19,Hyderabadi,Chandrayanagutta, Hyderabad,Chilli Chicken,BESTSELLER,31,$199.00 
Shadaan Restaurant,3.8,4.2,19,Hyderabadi,Chandrayanagutta, Hyderabad,Tandoori Chicken,BESTSELLER,27,$219.00 
Shadaan Restaurant,3.8,4.2,19,Hyderabadi,Chandrayanagutta, Hyderabad,Special Shadaan Chicken Curry,CHEF'S SPECIAL,0,$249.00 
Shadaan Restaurant,3.8,4.2,19,Hyderabadi,Chandrayanagutta, Hyderabad,Butter Chicken,BESTSELLER,65,$199.00 
Shadaan Restaurant,3.8,4.2,19,Hyderabadi,Chandrayanagutta, Hyderabad,Special Shadaan Buff Mutton Curry,CHEF'S SPECIAL,0,$229.00 
Shadaan Restaurant,3.8,4.2,19,Hyderabadi,Chandrayanagutta, Hyderabad,Veg Biryani,BESTSELLER,27,$149.00 
Shadaan Restaurant,3.8,4.2,19,Hyderabadi,Chandrayanagutta, Hyderabad,Egg Biryani,BESTSELLER,139,$100.00 
Shadaan Restaurant,3.8,4.2,19,Hyderabadi,Chandrayanagutta, Hyderabad,Chicken Biryani,BESTSELLER,223,$229.00 
Shadaan Restaurant,3.8,4.2,19,Hyderabadi,Chandrayanagutta, Hyderabad,Chicken Tikka Biryani,BESTSELLER,16,$299.00 
Shadaan Restaurant,3.8,4.2,19,Hyderabadi,Chandrayanagutta, Hyderabad,Beef Mutton Biryani,BESTSELLER,344,$179.00 
Shadaan Restaurant,3.8,4.2,19,Hyderabadi,Chandrayanagutta, Hyderabad,Chicken Fried Rice,BESTSELLER,76,$169.00 
Shadaan Restaurant,3.8,4.2,19,Hyderabadi,Chandrayanagutta, Hyderabad,Chicken Schezwan Noodles,BESTSELLER,35,$169.00 
Shadaan Restaurant,3.8,4.2,19,Hyderabadi,Chandrayanagutta, Hyderabad,Chicken Soft Noodles,BESTSELLER,114,$149.00 
Exotica,4.6,4.3,0,Beverages,12th Square Building, Hyderabad,Paneer Tikka Mirch Wala,MUST TRY,8,$695.00 
Exotica,4.6,4.3,0,Beverages,12th Square Building, Hyderabad,Gosht Dum Biryani,MUST TRY,15,$795.00 
Exotica,4.6,4.3,0,Beverages,12th Square Building, Hyderabad,Egg Dum Biryani,MUST TRY,6,$675.00 
Exotica,4.6,4.3,0,Beverages,12th Square Building, Hyderabad,Paneer Lababdar,MUST TRY,24,$675.00 
Exotica,4.6,4.3,0,Beverages,12th Square Building, Hyderabad,Murgh Dum Biryani,MUST TRY,20,$725.00 
Exotica,4.6,4.3,0,Beverages,12th Square Building, Hyderabad,Subzi Dum Biryani,MUST TRY,25,$675.00 
Exotica,4.6,4.3,0,Beverages,12th Square Building, Hyderabad,Veg Manchurian Dry,BESTSELLER,9,$625.00 
Exotica,4.6,4.3,0,Beverages,12th Square Building, Hyderabad,Butter Garlic Prawns,CHEF'S SPECIAL,0,$845.00 
Exotica,4.6,4.3,0,Beverages,12th Square Building, Hyderabad,Khumb Exotica,CHEF'S SPECIAL,11,$695.00 
Exotica,4.6,4.3,0,Beverages,12th Square Building, Hyderabad,Dal Zafrani,CHEF'S SPECIAL,25,$625.00 
Exotica,4.6,4.3,0,Beverages,12th Square Building, Hyderabad,Methi Chaman,BESTSELLER,0,$645.00 
Exotica,4.6,4.3,0,Beverages,12th Square Building, Hyderabad,Garlic Naan,BESTSELLER,31,$150.00 
Exotica,4.6,4.3,0,Beverages,12th Square Building, Hyderabad,Subzi Dum Biryani,BESTSELLER,25,$675.00 
Exotica,4.6,4.3,0,Beverages,12th Square Building, Hyderabad,Chicken Chinese Fried Rice,BESTSELLER,0,$575.00 
The Wrap House,4,4.1,60,Fast Food,Malakpet, Hyderabad,Chicken Cheesy Wrap,BESTSELLER,270,$190.00 
The Wrap House,4,4.1,60,Fast Food,Malakpet, Hyderabad,Chicken Double Trouble,BESTSELLER,80,$280.00 
The Wrap House,4,4.1,60,Fast Food,Malakpet, Hyderabad,Grill Chicken Wrap,BESTSELLER,142,$190.00 
The Wrap House,4,4.1,60,Fast Food,Malakpet, Hyderabad,Koma Burger,BESTSELLER,101,$290.00 
The Wrap House,4,4.1,60,Fast Food,Malakpet, Hyderabad,Zinger Burger,BESTSELLER,144,$220.00 
The Wrap House,4,4.1,60,Fast Food,Malakpet, Hyderabad,Zinger Wrap,BESTSELLER,91,$180.00 
The Wrap House,4,4.1,60,Fast Food,Malakpet, Hyderabad,Zinger Fingers,BESTSELLER,70,$245.00 
The Wrap House,4,4.1,60,Fast Food,Malakpet, Hyderabad,Classic Beef Burger,BESTSELLER,63,$220.00 
The Wrap House,4,4.1,60,Fast Food,Malakpet, Hyderabad,Chicken Cheesy Wrap,BESTSELLER,270,$190.00 
The Wrap House,4,4.1,60,Fast Food,Malakpet, Hyderabad,Grill Chicken Wrap,BESTSELLER,142,$190.00 
The Wrap House,4,4.1,60,Fast Food,Malakpet, Hyderabad,Zinger Wrap,BESTSELLER,91,$180.00 
The Wrap House,4,4.1,60,Fast Food,Malakpet, Hyderabad,Chicken Double Trouble,BESTSELLER,80,$280.00 
The Wrap House,4,4.1,60,Fast Food,Malakpet, Hyderabad,Zinger Burger,BESTSELLER,144,$220.00 
The Wrap House,4,4.1,60,Fast Food,Malakpet, Hyderabad,Classic Beef Burger,BESTSELLER,63,$220.00 
The Wrap House,4,4.1,60,Fast Food,Malakpet, Hyderabad,Koma Burger,BESTSELLER,101,$290.00 
The Wrap House,4,4.1,60,Fast Food,Malakpet, Hyderabad,Zinger Fingers,BESTSELLER,70,$245.00 
Natural Ice Cream,3.1,4.5,0,Desserts,Himayath Nagar, Hyderabad,Tender Coconut Ice Cream,MUST TRY,153,$149.16 
Natural Ice Cream,3.1,4.5,0,Desserts,Himayath Nagar, Hyderabad,Mango (Medium Fat) Ice Cream,MUST TRY,98,$149.16 
Natural Ice Cream,3.1,4.5,0,Desserts,Himayath Nagar, Hyderabad,Chocobite Ice Cream,MUST TRY,45,$149.16 
Natural Ice Cream,3.1,4.5,0,Desserts,Himayath Nagar, Hyderabad,Roasted Almond Ice Cream,MUST TRY,30,$149.16 
Natural Ice Cream,3.1,4.5,0,Desserts,Himayath Nagar, Hyderabad,Choco Almond Ice Cream,MUST TRY,19,$79.24 
Natural Ice Cream,3.1,4.5,0,Desserts,Himayath Nagar, Hyderabad,Chickoo Ice Cream,BESTSELLER,34,$149.16 
Natural Ice Cream,3.1,4.5,0,Desserts,Himayath Nagar, Hyderabad,Butterscotch Ice Cream,BESTSELLER,10,$79.24 
Natural Ice Cream,3.1,4.5,0,Desserts,Himayath Nagar, Hyderabad,Kesar Pista Ice Cream,MUST TRY,28,$149.16 
Natural Ice Cream,3.1,4.5,0,Desserts,Himayath Nagar, Hyderabad,Coffee Walnut Ice Cream,MUST TRY,19,$149.16 
Natural Ice Cream,3.1,4.5,0,Desserts,Himayath Nagar, Hyderabad,Sitaphal Ice Cream,MUST TRY,58,$149.16 
Natural Ice Cream,3.1,4.5,0,Desserts,Himayath Nagar, Hyderabad,Anjeer Ice Cream,MUST TRY,19,$79.24 
Natural Ice Cream,3.1,4.5,0,Desserts,Himayath Nagar, Hyderabad,Mango (Medium Fat) Ice Cream,BESTSELLER,98,$149.16 
Natural Ice Cream,3.1,4.5,0,Desserts,Himayath Nagar, Hyderabad,Butterscotch Ice Cream,BESTSELLER,10,$79.24 
Natural Ice Cream,3.1,4.5,0,Desserts,Himayath Nagar, Hyderabad,Tender Coconut Ice Cream,BESTSELLER,153,$149.16 
Natural Ice Cream,3.1,4.5,0,Desserts,Himayath Nagar, Hyderabad,Roasted Almond Ice Cream,BESTSELLER,30,$149.16 
Natural Ice Cream,3.1,4.5,0,Desserts,Himayath Nagar, Hyderabad,Chocobite Ice Cream,BESTSELLER,45,$149.16 
Natural Ice Cream,3.1,4.5,0,Desserts,Himayath Nagar, Hyderabad,Choco Almond Ice Cream,BESTSELLER,19,$79.24 
Natural Ice Cream,3.1,4.5,0,Desserts,Himayath Nagar, Hyderabad,Anjeer Ice Cream,BESTSELLER,19,$79.24 
Natural Ice Cream,3.1,4.5,0,Desserts,Himayath Nagar, Hyderabad,Chickoo Ice Cream,BESTSELLER,34,$149.16 
Natural Ice Cream,3.1,4.5,0,Desserts,Himayath Nagar, Hyderabad,Malai Ice Cream,BESTSELLER,22,$149.16 
Natural Ice Cream,3.1,4.5,0,Desserts,Himayath Nagar, Hyderabad,Kesar Pista Ice Cream,BESTSELLER,28,$149.16 
Oye Kiddan,3.1,3.4,0,Desserts,Matunga East, Mumbai,Aloo Paratha,MUST TRY,398,$89.00 
Oye Kiddan,3.1,3.4,0,Desserts,Matunga East, Mumbai,Cheese Chilli Paratha,MUST TRY,193,$149.00 
Oye Kiddan,3.1,3.4,0,Desserts,Matunga East, Mumbai,Amritsari Kulche Chole,BESTSELLER,72,$225.00 
Oye Kiddan,3.1,3.4,0,Desserts,Matunga East, Mumbai,Chicken Cheese Paratha,BESTSELLER,124,$169.00 
Oye Kiddan,3.1,3.4,0,Desserts,Matunga East, Mumbai,Punjabi Lassi,Not eligible for coupons,281,$65.00 
Oye Kiddan,3.1,3.4,0,Desserts,Matunga East, Mumbai,Paneer Do Pyaza Paratha.,MUST TRY,116,$149.00 
Oye Kiddan,3.1,3.4,0,Desserts,Matunga East, Mumbai,Punjabi Kadi Chawal with Pakodas,BESTSELLER,66,$199.00 
Oye Kiddan,3.1,3.4,0,Desserts,Matunga East, Mumbai,Oye Kiddan Special Meal,MUST TRY,42,$225.00 
Oye Kiddan,3.1,3.4,0,Desserts,Matunga East, Mumbai,Butter Chicken,BESTSELLER,59,$199.00 
Oye Kiddan,3.1,3.4,0,Desserts,Matunga East, Mumbai,Gobi Paratha,MUST TRY,86,$89.00 
Oye Kiddan,3.1,3.4,0,Desserts,Matunga East, Mumbai,Aloo Cheese Paratha,BESTSELLER,52,$139.00 
Oye Kiddan,3.1,3.4,0,Desserts,Matunga East, Mumbai,Paneer Makhni Meal,BESTSELLER,27,$259.00 
Oye Kiddan,3.1,3.4,0,Desserts,Matunga East, Mumbai,Cheese Corn Spinach Paratha,BESTSELLER,43,$149.00 
Oye Kiddan,3.1,3.4,0,Desserts,Matunga East, Mumbai,Butter Chicken Paratha,MUST TRY,28,$159.00 
Oye Kiddan,3.1,3.4,0,Desserts,Matunga East, Mumbai,Dal Khichdi,MUST TRY,47,$179.00 
Oye Kiddan,3.1,3.4,0,Desserts,Matunga East, Mumbai,Aloo Achari Paratha,BESTSELLER,23,$129.00 
Oye Kiddan,3.1,3.4,0,Desserts,Matunga East, Mumbai,Chicken Kheema Paratha,MUST TRY,44,$149.00 
Oye Kiddan,3.1,3.4,0,Desserts,Matunga East, Mumbai,Barbeque Chicken Paratha,MUST TRY,29,$149.00 
Oye Kiddan,3.1,3.4,0,Desserts,Matunga East, Mumbai,Dal Makhni and Lachha Parathas,MUST TRY,23,$225.00 
Oye Kiddan,3.1,3.4,0,Desserts,Matunga East, Mumbai,Amritsari Kulche Chole,BESTSELLER,72,$225.00 
Oye Kiddan,3.1,3.4,0,Desserts,Matunga East, Mumbai,Aloo Paratha,BESTSELLER,398,$89.00 
Oye Kiddan,3.1,3.4,0,Desserts,Matunga East, Mumbai,Gobi Paratha,BESTSELLER,86,$89.00 
Oye Kiddan,3.1,3.4,0,Desserts,Matunga East, Mumbai,Paneer Do Pyaza Paratha.,BESTSELLER,116,$149.00 
Oye Kiddan,3.1,3.4,0,Desserts,Matunga East, Mumbai,Cheese Corn Spinach Paratha,BESTSELLER,43,$149.00 
Oye Kiddan,3.1,3.4,0,Desserts,Matunga East, Mumbai,Aloo Cheese Paratha,BESTSELLER,52,$139.00 
Oye Kiddan,3.1,3.4,0,Desserts,Matunga East, Mumbai,Aloo Achari Paratha,BESTSELLER,23,$129.00 
Oye Kiddan,3.1,3.4,0,Desserts,Matunga East, Mumbai,Cheese Chilli Paratha,BESTSELLER,193,$149.00 
Oye Kiddan,3.1,3.4,0,Desserts,Matunga East, Mumbai,Chicken Cheese Paratha,BESTSELLER,124,$169.00 
Oye Kiddan,3.1,3.4,0,Desserts,Matunga East, Mumbai,Pindi Chole,Not eligible for coupons,5,$199.00 
Oye Kiddan,3.1,3.4,0,Desserts,Matunga East, Mumbai,Dal Makhni,Not eligible for coupons,21,$199.00 
Oye Kiddan,3.1,3.4,0,Desserts,Matunga East, Mumbai,Rajma Masala,Not eligible for coupons,0,$199.00 
Oye Kiddan,3.1,3.4,0,Desserts,Matunga East, Mumbai,Butter Chicken,BESTSELLER,59,$199.00 
Oye Kiddan,3.1,3.4,0,Desserts,Matunga East, Mumbai,Paneer Makhni Meal,BESTSELLER,27,$259.00 
Oye Kiddan,3.1,3.4,0,Desserts,Matunga East, Mumbai,Punjabi Kadi Chawal with Pakodas,BESTSELLER,66,$199.00 
Oye Kiddan,3.1,3.4,0,Desserts,Matunga East, Mumbai,Dal Khichdi,BESTSELLER,47,$179.00 
Oye Kiddan,3.1,3.4,0,Desserts,Matunga East, Mumbai,Oye Kiddan Special Meal,BESTSELLER,42,$225.00 
Oye Kiddan,3.1,3.4,0,Desserts,Matunga East, Mumbai,Roti,Not eligible for coupons,33,$29.00 
